 9.41670151203877255e-18 4.95944749456847855e-17 1.21693156632638545e-16 2.25028078054037999e-16 3.57755539539398893e-16 5.16061581903252915e-16 6.93290880556013236e-16 8.79297351278351063e-16 1.06039954981899519e-15 1.22033631799936285e-15 1.34242403915563375e-15 1.41266968775129361e-15 1.42302151618223381e-15 1.37356947113724816e-15 1.27269500481970117e-15 1.13496730669117389e-15 9.77577408795137708e-16 8.16670557638236942e-16 6.64761315028278433e-16 5.29717681967959646e-16 4.15085029809769904e-16 3.21159142630099269e-16 2.46227692753514682e-16 1.87619616147437013e-16 1.42429429694822462e-16 1.07933203335320623e-16 8.17777089496463728e-17 6.20284346186993901e-17 4.71429939498519914e-17 3.59137025066481004e-17 2.74052551562294731e-17 2.08976435673783864e-17 1.58415620309129665e-17 1.18245265605824505e-17 8.55094956994345948e-18 5.82894539707907721e-18 3.56244817556741558e-18 1.73564198361449054e-18 3.83629270226253735e-19 -4.60603230150272095e-19 -8.25406948664312301e-19 -8.30128252630321965e-19 -6.49436600631843316e-19 -4.35208636619039762e-19 -2.64302799173184102e-19 -1.50135752199385227e-19 -8.05575342683027321e-20 -4.07894892713389612e-20 -1.94189005242155713e-20 -8.66011542596851486e-21 -3.60400105924044457e-21 -1.39468423672146399e-21 -4.99922952675104969e-22 -1.65522603138240940e-22 -5.04452300833381161e-23 -1.41128061085084410e-23 -3.61563436588576116e-24 -8.46561883810250579e-25 -1.80814305393161644e-25 -3.51921506512560832e-26 -6.23954857745542065e-27 -1.00708066210762217e-27 -1.48045567542213757e-28 -1.98477058188573480e-29 -2.43466101859973580e-30 -2.73132839355723397e-31 -2.81833282067780198e-32 -2.67927111566221863e-33 -2.36112450848130842e-34 -1.93923927449570025e-35 -1.49345938332489487e-36 -1.08478454062946195e-37 -7.49091586911556259e-39 -4.95867821054130003e-40 -3.16685294520687702e-41 -1.97616498111392598e-42 -1.21546283702309971e-43 -7.42522606428225720e-45 -4.57497949595370324e-46 -2.86038138792848971e-47 -1.84518321187386113e-48 -1.23724804727083381e-49 -8.73253978879910386e-51 -6.55393557514413597e-52 -5.31558092862865184e-53 -4.70659127054505683e-54 -4.57667747039894394e-55 -4.97930796003042531e-56 -6.09426222722781839e-57 -8.53741444381128982e-58 -1.37131936485107119e-58 -2.55024661241693287e-59 -5.58752530060278721e-60 -1.44143773809096468e-60 -4.40883904950480175e-61 -1.62366726930637292e-61 -7.12783166907591249e-62 -3.80828054522904324e-62 -2.44671114826196865e-62 -1.91520029123837599e-62
 1.37640886600689459e-15 7.24906449809679761e-15 1.77874985090110050e-14 3.28916443305947046e-14 5.22920396789538971e-14 7.54312621333934258e-14 1.01336610114761634e-13 1.28525180618114492e-13 1.54997327860486955e-13 1.78376302039790664e-13 1.96223505395865462e-13 2.06493471392281266e-13 2.08008995654252255e-13 2.00782833675103772e-13 1.86039716220252927e-13 1.65908973212803243e-13 1.42903364158057713e-13 1.19382962102124218e-13 9.71772661802677762e-14 7.74365714846661830e-14 6.06793388103263461e-14 4.69489157948736450e-14 3.59950818134826994e-14 2.74274396433525862e-14 2.08212649076625556e-14 1.57783822083034373e-14 1.19548070159966915e-14 9.06773364901939902e-15 6.89166986757777759e-15 5.25009628031216620e-15 4.00627028606121303e-15 3.05495640526739318e-15 2.31580890451993579e-15 1.72858178600845676e-15 1.25003330711498748e-15 8.52133090238734001e-16 5.20781386063688706e-16 2.53726514620002171e-16 5.60789734461300309e-17 -6.73288764509077182e-17 -1.20665105407009520e-16 -1.21350936875163633e-16 -9.49404790840081526e-17 -6.36220594625124673e-17 -3.86377377543209149e-17 -2.19478530254567078e-17 -1.17764207501785971e-17 -5.96271925815627181e-18 -2.83882221911584575e-18 -1.26601640181373051e-18 -5.26878889357021642e-19 -2.03873078795605776e-19 -7.30898343421844082e-20 -2.41966660970883845e-20 -7.37417700708405214e-21 -2.06307230109899980e-21 -5.28552261923369617e-22 -1.23745989561992285e-22 -2.64318299225294536e-23 -5.14479478068257833e-24 -9.11943227722443984e-25 -1.47192615938669774e-25 -2.16443065180439862e-26 -2.90286041509596459e-27 -3.55724990754337172e-28 -3.99276429394343907e-29 -4.11797091608970403e-30 -3.91767554907865949e-31 -3.45380017635239272e-32 -2.83664458962220172e-33 -2.18352744518661589e-34 -1.58593242973086125e-35 -1.09494959006064215e-36 -7.24413505619780516e-38 -4.63255657323952791e-39 -2.89012754236563684e-40 -1.77632210670512359e-41 -1.08666568556981406e-42 -6.68749508180117827e-44 -4.18643511678923448e-45 -2.69605323665672253e-46 -1.80696338422661496e-47 -1.27516476568395603e-48 -9.58696783318830237e-50 -7.76945700673960085e-51 -6.86629355509968980e-52 -6.69351748838005462e-53 -7.27805458610320733e-54 -8.92249298676838103e-55 -1.24611171376676822e-55 -2.00222825567618709e-56 -3.73544879911741370e-57 -8.16176939242141254e-58 -2.10483486173925268e-58 -6.45198656732528168e-59 -2.36547293015037359e-59 -1.04268350755050552e-59 -5.54955621694237036e-60 -3.57863431287260911e-60 -2.80207200155662853e-60
 2.03951329453177768e-14 1.07414051031613622e-13 2.63568973362732364e-13 4.87377864807214197e-13 7.74849883790534706e-13 1.11772934756090060e-12 1.50160975576598177e-12 1.90452705758612073e-12 2.29686103494672181e-12 2.64340089899111424e-12 2.90801191722548224e-12 3.06037321525717034e-12 3.08301779122268339e-12 2.97610440097269203e-12 2.75775300670511812e-12 2.45949930972601849e-12 2.11857658670812693e-12 1.76996954073486883e-12 1.44080830812821297e-12 1.14815895331692320e-12 8.99720597329710602e-13 6.96145988108602400e-13 5.33732221803426419e-13 4.06695286431462867e-13 3.08740210281220360e-13 2.33964393968244220e-13 1.77268011202991376e-13 1.34457978559032718e-13 1.02190836757178338e-13 7.78492034490553871e-14 5.94054625141805533e-14 4.52991699540412457e-14 3.43389503331824794e-14 2.56314578610101235e-14 1.85354946899462227e-14 1.26354177396767975e-14 7.72214476762909395e-15 3.76227901575150780e-15 8.31585839429671935e-16 -9.98289687549456997e-16 -1.78915653824532515e-15 -1.79933480889640363e-15 -1.40773541087929307e-15 -9.43360629432446423e-16 -5.72903759320509151e-16 -3.25433454348625583e-16 -1.74615840545128252e-16 -8.84127042546057221e-17 -4.20928906139555103e-17 -1.87719660385323727e-17 -7.81234269671309754e-18 -3.02294638154863270e-18 -1.08374559080344457e-18 -3.58778046098086961e-19 -1.09341229875983511e-19 -3.05903887749466233e-20 -7.83715840878536866e-21 -1.83485387628433719e-21 -3.91920081331256791e-22 -7.62847230533222411e-23 -1.35219023378193040e-23 -2.18251401439906791e-24 -3.20932167205713921e-25 -4.30424164342910756e-26 -5.27452541890320587e-27 -5.92031240000519400e-28 -6.10597531996699168e-29 -5.80895624703630555e-30 -5.12116687341714608e-31 -4.20605014057238674e-32 -3.23765298553032902e-33 -2.35155879362844871e-34 -1.62354675331001857e-35 -1.07412261221053791e-36 -6.86891971775024712e-38 -4.28533993609545637e-39 -2.63385252800208080e-40 -1.61125240846352242e-41 -9.91606707933990297e-43 -6.20743462478413685e-44 -3.99762120872073894e-45 -2.67929032018746727e-46 -1.89076761186799340e-47 -1.42153112762442056e-48 -1.15202688471219686e-49 -1.01812184576038172e-50 -9.92489917432055858e-52 -1.07914990045462066e-52 -1.32297833690998166e-53 -1.84769514322403832e-54 -2.96881228547089878e-55 -5.53881994534401182e-56 -1.21018932727026859e-56 -3.12094776449460097e-57 -9.56687263608096799e-58 -3.50738062633243274e-58 -1.54600907140330887e-58 -8.22870403475166533e-59 -5.30622981019310179e-59 -4.15473717273022378e-59
 1.30072673685874912e-13 6.85047644605418397e-13 1.68094991676625749e-12 3.10834095499384830e-12 4.94180507519203384e-12 7.12876521529495745e-12 9.57746590922300086e-12 1.21479977973313044e-11 1.46516372298799229e-11 1.68639542726759160e-11 1.85544866319982849e-11 1.95296376838595610e-11 1.96775691626809446e-11 1.89987289854821648e-11 1.76081628148539120e-11 1.57066950698423925e-11 1.35317868284530758e-11 1.13068181222237494e-11 9.20521198196696995e-12 7.33620942124190277e-12 5.74922586653565968e-12 4.44861975486420443e-12 3.41086479082436356e-12 2.59908698902434065e-12 1.97311030695413370e-12 1.49524201000433162e-12 1.13290523145506379e-12 8.59309945560147717e-13 6.53091828068543451e-13 4.97524832188095563e-13 3.79651152357257810e-13 2.89498266879637490e-13 2.19452206225183547e-13 1.63803638293526921e-13 1.18454663607909482e-13 8.07488520244431911e-14 4.93498375106266002e-14 2.40439882636223948e-14 5.31528716349876393e-15 -6.37858245393693494e-15 -1.14327150966068949e-14 -1.14979302084469366e-14 -8.99561824630720755e-15 -6.02821435669725652e-15 -3.66094419461593747e-15 -2.07957204509158479e-15 -1.11582390025102002e-15 -5.64971960705774949e-16 -2.68980701279648062e-16 -1.19956072854856578e-16 -4.99222165113875951e-17 -1.93171490081625897e-17 -6.92532204538780599e-18 -2.29265373833660291e-18 -6.98709342701049382e-19 -1.95477868682081026e-19 -5.00807935712762702e-20 -1.17250320606279288e-20 -2.50443653862791763e-21 -4.87472356669024891e-22 -8.64072319781923832e-23 -1.39466317620885661e-23 -2.05080971804272676e-24 -2.75048198605525806e-25 -3.37050895975416946e-26 -3.78317709860184084e-27 -3.90181813161306786e-28 -3.71201751910612006e-29 -3.27250885978622695e-30 -2.68773410013149328e-31 -2.06891278805101545e-32 -1.50268382334594302e-33 -1.03747203976721707e-34 -6.86381200811766525e-36 -4.38934746053543635e-37 -2.73839874181698058e-38 -1.68307368531140701e-39 -1.02961547224922323e-40 -6.33652061892595682e-42 -3.96664991659379769e-43 -2.55454221304045896e-44 -1.71210619058982348e-45 -1.20822985337398505e-46 -9.08380538249069147e-48 -7.36163304950293826e-49 -6.50595073922815597e-50 -6.34216143634255039e-51 -6.89593864020044418e-52 -8.45403305152165330e-53 -1.18070556189208141e-53 -1.89711613961544722e-54 -3.53939292819119770e-55 -7.73328615117649551e-56 -1.99433351883313747e-56 -6.11337726982215306e-57 -2.24126948465135999e-57 -9.87923138621978580e-58 -5.25826843325795557e-58 -3.39076127183913670e-58 -2.65494074673266584e-58
 5.32720376286927830e-13 2.80565559722799525e-12 6.88446398305053350e-12 1.27306096592260387e-11 2.02403295291327767e-11 2.91989638989454801e-11 3.92318398059965930e-11 4.97674772219219898e-11 6.00346019811080145e-11 6.91152401702545738e-11 7.60654552120312537e-11 8.00903767055003690e-11 8.07280016973439314e-11 7.79750686962274087e-11 7.22980753391418980e-11 6.45167899583812175e-11 5.56037330690552706e-11 4.64761077786611889e-11 3.78477610266155092e-11 3.01697150797481544e-11 2.36471947341329196e-11 1.82998266998857046e-11 1.40320738293429177e-11 1.06930505375175932e-11 8.11795324541104068e-12 6.15197468277860167e-12 4.66122358954641319e-12 3.53554455077665181e-12 2.68706763625678473e-12 2.04698824792644697e-12 1.56199755466100160e-12 1.19106597768593945e-12 9.02866725172151509e-13 6.73909033037468388e-13 4.87331995514830574e-13 3.32205186690002069e-13 2.03028997054368412e-13 9.89226871516443209e-14 2.18754937525637531e-14 -2.62312623936732272e-14 -4.70238734482199697e-14 -4.72937092226969932e-14 -3.70015399070519658e-14 -2.47958838876226732e-14 -1.50586178073022998e-14 -8.55394994086580413e-15 -4.58974919278694641e-15 -2.32391705792509884e-15 -1.10640767323033787e-15 -4.93419759594485640e-16 -2.05346982022668007e-16 -7.94579935010113194e-17 -2.84862047462019019e-17 -9.43046460676270043e-18 -2.87402905056535230e-18 -8.04066811121575390e-19 -2.05999264996108352e-19 -4.82290168198585429e-20 -1.03015909247546970e-20 -2.00513739956261178e-21 -3.55421846836928266e-22 -5.73671444750422892e-23 -8.43566167003154581e-24 -1.13136429951727953e-24 -1.38640147442338311e-25 -1.55614501916336838e-26 -1.60494555459956961e-27 -1.52687399349185037e-28 -1.34608936011761504e-29 -1.10555212709565117e-30 -8.51010693845070800e-32 -6.18102317712962739e-33 -4.26745599425309614e-34 -2.82330589371603615e-35 -1.80547886900584727e-36 -1.12639079386069477e-37 -6.92301867253452579e-39 -4.23513547413381355e-40 -2.60641146639053688e-41 -1.63160861944242430e-42 -1.05076388474770412e-43 -7.04243341613483403e-45 -4.96982957165105783e-46 -3.73645511555139767e-47 -3.02807066273162950e-48 -2.67610146076946684e-49 -2.60872879826223621e-50 -2.83651556152165632e-51 -3.47740767610200495e-52 -4.85661149547677631e-53 -7.80342923924968648e-54 -1.45586233831932686e-54 -3.18094098147053241e-55 -8.20331499074388487e-56 -2.51462257224749295e-56 -9.21903868214351163e-57 -4.06363466377034230e-57 -2.16288970917693165e-57 -1.39472580373629825e-57 -1.09205975139058190e-57
 1.65675260661362593e-12 8.72556071261407766e-12 2.14107764145304995e-11 3.95932477955265070e-11 6.29521692947793739e-11 9.08238387496712512e-11 1.22049484815650252e-10 1.54860649221073507e-10 1.86868278417595952e-10 2.15224449199913021e-10 2.36993269639769475e-10 2.49691355875754965e-10 2.51859041405604917e-10 2.43456657682599091e-10 2.25907739197721517e-10 2.01745721855552371e-10 1.73994769605573645e-10 1.45520750680536106e-10 1.18564467719012584e-10 9.45496706226109139e-11 7.41312202699662128e-11 5.73805898919349384e-11 4.40054892310492507e-11 3.35374978477825061e-11 2.54625919384454407e-11 1.92968053251189078e-11 1.46209992397718863e-11 1.10900550695601591e-11 8.42853384281647642e-12 6.42069098281168563e-12 4.89933914425817376e-12 3.73578762014353500e-12 2.83177342302010616e-12 2.11361063744897479e-12 1.52840814244866545e-12 1.04187536730005028e-12 6.36754087362178427e-13 3.10271258418335955e-13 6.86544862797868653e-14 -8.22054220053253805e-14 -1.47413907882898108e-13 -1.48269212701241202e-13 -1.16005055340696974e-13 -7.77393119831022865e-14 -4.72115503573962542e-14 -2.68182987858808316e-14 -1.43897921730151560e-14 -7.28596373435213367e-15 -3.46882330588692186e-15 -1.54697746299956688e-15 -6.43807576256230271e-16 -2.49118249946100007e-16 -8.93105238721295300e-17 -2.95665838381439257e-17 -9.01071308136368918e-18 -2.52092567501997731e-18 -6.45852627777817662e-19 -1.51208426419287886e-19 -3.22977067813054188e-20 -6.28653455518680769e-21 -1.11432292313283396e-21 -1.79858077331671670e-22 -2.64475611592913124e-23 -3.54706140145185770e-24 -4.34665340229478992e-25 -4.87883171138010857e-26 -5.03182874673979400e-27 -4.78705627134622253e-28 -4.22025811895589366e-29 -3.46612437525909080e-30 -2.66808545666170752e-31 -1.93787119306553193e-32 -1.33793008366528178e-33 -8.85160715744052536e-35 -5.66052163807436925e-36 -3.53144926907751229e-37 -2.17049720167964904e-38 -1.32779464676029655e-39 -8.17158780776209105e-41 -5.11539718381859655e-42 -3.29433975590465991e-43 -2.20793304368896702e-44 -1.55813311699182640e-45 -1.17144722237598543e-46 -9.49355539845349735e-48 -8.39006589332606457e-49 -8.17883920102533211e-50 -8.89299099153005760e-51 -1.09023028355424810e-51 -1.52263533040516866e-52 -2.44651572929905362e-53 -4.56439047182843920e-54 -9.97282141834772647e-55 -2.57188642687423313e-55 -7.88379203717145754e-56 -2.89033372177194931e-56 -1.27402211607835275e-56 -6.78104582030202938e-57 -4.37271459854956777e-57 -3.42380244354760228e-57
 4.26200227657357047e-12 2.24465916149674237e-11 5.50801274306623781e-11 1.01859046671910607e-10 1.61966152116872154e-10 2.33710628781588990e-10 3.14139072819075168e-10 3.98739885716620856e-10 4.81408407895882421e-10 5.54848573290533411e-10 6.11507484325852097e-10 6.44949099478643418e-10 6.51321430980974314e-10 6.30395972326044448e-10 5.85716808904161957e-10 5.23730515770234944e-10 4.52213184492059979e-10 3.78593368700255500e-10 3.08724339950115263e-10 2.46359784084381413e-10 1.93256661387656713e-10 1.49644603500054088e-10 1.14793135416390757e-10 8.75012254623712904e-11 6.64403337275386399e-11 5.03546662991957169e-11 3.81541702441811468e-11 2.89400471279478451e-11 2.19943442455991909e-11 1.67544060568816669e-11 1.27840738557710108e-11 9.74755898148408215e-12 7.38844293265995585e-12 5.51443140031017694e-12 3.98748937722882650e-12 2.71811312675826630e-12 1.66123397822567143e-12 8.09570028921624780e-13 1.79319603849796524e-13 -2.14190407702418540e-13 -3.84301283367596828e-13 -3.86572315078360551e-13 -3.02463310057031920e-13 -2.02695066576474409e-13 -1.23098907420241731e-13 -6.99261245696246856e-14 -3.75201455485147718e-14 -1.89975836058094722e-14 -9.04470849474379422e-15 -4.03364003542528576e-15 -1.67868710792140673e-15 -6.49560396938245124e-16 -2.32871740346130035e-16 -7.70930670806102731e-17 -2.34948810729254988e-17 -6.57315629662606598e-18 -1.68401946661920420e-18 -3.94266044833019951e-19 -8.42140854002108041e-20 -1.63916999319699993e-20 -2.90551667388479156e-21 -4.68966544763274483e-22 -6.89599834046108133e-23 -9.24868158445094064e-24 -1.13335441296601182e-24 -1.27211443072993074e-25 -1.31200598004191584e-26 -1.24818262413447541e-27 -1.10039411423239025e-28 -9.03759860883662228e-30 -6.95678080804987516e-31 -5.05281244354862233e-32 -3.48852142726573017e-33 -2.30796822134222553e-34 -1.47592361455915641e-35 -9.20789045044799847e-37 -5.65934494287917201e-38 -3.46208417959382112e-39 -2.13065412673262067e-40 -1.33378449382523153e-41 -8.58963099244649010e-43 -5.75694189205481231e-44 -4.06265868508902507e-45 -3.05441721511912061e-46 -2.47533731373857818e-47 -2.18761423421330038e-48 -2.13253866938936640e-49 -2.31874496596504523e-50 -2.84264931592313732e-51 -3.97009452367617719e-52 -6.37900399028101565e-53 -1.19011130254661148e-53 -2.60029585765672592e-54 -6.70589041586061005e-55 -2.05560555176452948e-55 -7.53620263771929519e-56 -3.32186149034073040e-56 -1.76807709935553726e-56 -1.14013330986804373e-56 -8.92715736851699384e-57
 9.52487443151158205e-12 5.01646257421948991e-11 1.23097832699560043e-10 2.27656124354437746e-10 3.62040649336722355e-10 5.22529047554195530e-10 7.02614772641737117e-10 8.92344211041775231e-10 1.07821611703348435e-09 1.24403081332446327e-09 1.37291220814874320e-09 1.45031971610192481e-09 1.46731693232745280e-09 1.42295973188854480e-09 1.32475781790495075e-09 1.18686475102819857e-09 1.02663527519678878e-09 8.60856475429340731e-10 7.02913321744892120e-10 5.61511325241785995e-10 4.40831412897443640e-10 3.41549678100404224e-10 2.62111419354872488e-10 1.99848560814982680e-10 1.51771644744121367e-10 1.15037176974383279e-10 8.71680832110658152e-11 6.61174211938404233e-11 5.02478778510016597e-11 3.82752197663856571e-11 2.92034366219201310e-11 2.22655064740215157e-11 1.68756214690048122e-11 1.25944343518042984e-11 9.10653971583497445e-12 6.20738060011061086e-12 3.79387645158771902e-12 1.84922948912562871e-12 4.10259385478351207e-13 -4.88178669784092376e-13 -8.76629772096586602e-13 -8.81957434879734102e-13 -6.90104096984356064e-13 -4.62482754148784479e-13 -2.80874257257530096e-13 -1.59551456376554715e-13 -8.56108010979526331e-14 -4.33475479104675934e-14 -2.06377504606783404e-14 -9.20377721469315869e-15 -3.83035937681663021e-15 -1.48214197746568879e-15 -5.31358098859787909e-16 -1.75908115861028146e-16 -5.36097364153642788e-17 -1.49983716911012087e-17 -3.84252663434297011e-18 -8.99619166011502499e-19 -1.92155819783731659e-19 -3.74017772902616179e-20 -6.62965648344421861e-21 -1.07006191685590076e-21 -1.57348851612771067e-22 -2.11030700557695079e-23 -2.58601441845096883e-24 -2.90262400044278881e-25 -2.99364178461762244e-26 -2.84801046581472984e-27 -2.51079444932451958e-28 -2.06212707101817098e-29 -1.58734083811617476e-30 -1.15290776845187149e-31 -7.95980306124436858e-33 -5.26611471638262679e-34 -3.36762681396811144e-35 -2.10096989284997653e-36 -1.29129503621847796e-37 -7.89944520115013478e-39 -4.86151460857659244e-40 -3.04329459056499101e-41 -1.95989385576354415e-42 -1.31355911323531575e-43 -9.26974657622635001e-45 -6.96924361857122799e-46 -5.64795801044592656e-47 -4.99146017761783253e-48 -4.86579270740047424e-49 -5.29065571248874266e-50 -6.48604033976761428e-51 -9.05851628460530096e-52 -1.45548913833526781e-52 -2.71546093310436902e-53 -5.93305873167665363e-54 -1.53007332781917938e-54 -4.69024472438797990e-55 -1.71952393183541074e-55 -7.57944012583887259e-56 -4.03419386267220122e-56 -2.60142418604129745e-56 -2.03689533918876783e-56
 1.90609910240693145e-11 1.00388982378556683e-10 2.46348923226941150e-10 4.55631830382332952e-10 7.24715948174205393e-10 1.04631256408964455e-09 1.40766868455209513e-09 1.78923536259667207e-09 2.16440409251719654e-09 2.50107046272326212e-09 2.76549087961082219e-09 2.92813950862406970e-09 2.97020912669329864e-09 2.88856327917066244e-09 2.69702104327156006e-09 2.42312880521169955e-09 2.10149947126959832e-09 1.76623033709445849e-09 1.44497854203760622e-09 1.15609559083053004e-09 9.08708979394884774e-10 7.04667402270561570e-10 5.41102819250009062e-10 4.12732920166740029e-10 3.13520765492726484e-10 2.37669523993934002e-10 1.80102059971557295e-10 1.36609059018599634e-10 1.03816685063372364e-10 7.90753234426714382e-11 6.03284743767883021e-11 4.59917693157745326e-11 3.48548888955368914e-11 2.60099992395972607e-11 1.88052849326453837e-11 1.28178762934249249e-11 7.83444433566887008e-12 3.81979426111508464e-12 8.49433953812705265e-13 -1.00510771453183068e-12 -1.80713894729295745e-12 -1.81857093310238185e-12 -1.42309618438993407e-12 -9.53741417839463921e-13 -5.79235209597209091e-13 -3.29040261229569658e-13 -1.76555334181433466e-13 -8.93963808595300042e-14 -4.25618136740527577e-14 -1.89812843508967730e-14 -7.89951102020813095e-15 -3.05668884363587943e-15 -1.09584490396315276e-15 -3.62783663071564417e-16 -1.10561856966984092e-16 -3.09318128277138895e-17 -7.92460456472436125e-18 -1.85531965465027959e-18 -3.96289742036833008e-19 -7.71348618581110087e-20 -1.36725218733738305e-20 -2.20681342510869748e-21 -3.24503498712883472e-22 -4.35211680613588197e-23 -5.33316412546323007e-24 -5.98609919810011567e-25 -6.17379353586408521e-26 -5.87344651163345135e-27 -5.17799698629825827e-28 -4.25270525556836052e-29 -3.27355249574246099e-30 -2.37762291718052257e-31 -1.64153467916218077e-32 -1.08601897865466428e-33 -6.94497123172501897e-35 -4.33277111419984249e-36 -2.66299810098718378e-37 -1.62907641460994561e-38 -1.00257294059810592e-39 -6.27607213588078799e-41 -4.04181156438511367e-42 -2.70889852039706762e-43 -1.91165980520230380e-44 -1.43723588021336178e-45 -1.16475221445877167e-46 -1.02936501089774578e-47 -1.00344858319737823e-48 -1.09106537244390481e-49 -1.33758284331042425e-50 -1.86809047910598878e-51 -3.00157791660062941e-52 -5.59994864959871676e-53 -1.22354229332837712e-53 -3.15538571751780840e-54 -9.67243021451263241e-55 -3.54607759307069432e-55 -1.56306508704207924e-55 -8.31948886170521629e-56 -5.36476885357228134e-56 -4.20057298181735316e-56
 3.48364962683316321e-11 1.83475495803866721e-10 4.50254939433663198e-10 8.32852446343634248e-10 1.32502299516597384e-09 1.91383948148009561e-09 2.57665397347839280e-09 3.27865568683021283e-09 3.97224336109975689e-09 4.59955721798341619e-09 5.09906210702842443e-09 5.41581621725877901e-09 5.51321529324912370e-09 5.38242464687680211e-09 5.04559611332971740e-09 4.55096876593930436e-09 3.96133189442656270e-09 3.34014123726200627e-09 2.74009733414681396e-09 2.19712219671477551e-09 1.72989567736713165e-09 1.34313085888518036e-09 1.03226460174434579e-09 7.87826328387941770e-10 5.98663536229152555e-10 4.53917110720081733e-10 3.44001295306785294e-10 2.60930969186555886e-10 1.98287044984504078e-10 1.51019187982359865e-10 1.15203328088989172e-10 8.78144332850347018e-11 6.65408974639851005e-11 4.96485238971943540e-11 3.58919436186203937e-11 2.44628575580843322e-11 1.49528645518953405e-11 7.29343634342893011e-12 1.62728069632871709e-12 -1.91028123142090480e-12 -3.44069918460111001e-12 -3.46368079071435973e-12 -2.71078120543268616e-12 -1.81682357890599226e-12 -1.10343877280487136e-12 -6.26829917691376857e-13 -3.36346691087433881e-13 -1.70306270325908188e-13 -8.10838115599602873e-14 -3.61611351959964723e-14 -1.50493708181996830e-14 -5.82331664692497359e-15 -2.08770331426181767e-15 -6.91142330604572742e-16 -2.10632231831174907e-16 -5.89283570173173143e-17 -1.50971786316112043e-17 -3.53456525575250629e-18 -7.54968841865898821e-19 -1.46948701239005078e-19 -2.60472848794223572e-20 -4.20414998082579351e-21 -6.18202420174871680e-22 -8.29107021418385852e-23 -1.01600008471229903e-23 -1.14038493558085254e-24 -1.17613848468953507e-25 -1.11891787074604470e-26 -9.86429060761947992e-28 -8.10155277395831975e-29 -6.23621748463604287e-30 -4.52943393109800094e-31 -3.12715975369117381e-32 -2.06888582080410126e-33 -1.32302700288110608e-34 -8.25397595178136938e-36 -5.07303137597545771e-37 -3.10339768027375174e-38 -1.90990286512068765e-39 -1.19559088479045157e-40 -7.69963499935729419e-42 -5.16043435993418614e-43 -3.64169536370200537e-44 -2.73791886590080298e-45 -2.21883814432504421e-46 -1.96092537974454635e-47 -1.91155328660873683e-48 -2.07846018252149151e-49 -2.54806971676293348e-50 -3.55867424532274985e-51 -5.71794124494890087e-52 -1.06677757756082344e-52 -2.33081934070893625e-53 -6.01093322210095692e-54 -1.84257383046697148e-54 -6.75518737279757216e-55 -2.97759841128986429e-55 -1.58484074148264740e-55 -1.02197422530545618e-55 -8.00197946976844838e-56
